route_id,service_id,trip_id,direction_id,trip_headsign,block_id,shape_id,wheelchair_accessible,bikes_allowed
99,31,30701_3_1,1,Три слони (314),30701,7550,0,0
99,31,30701_4_0,0,Щепова (865),30701,7549,0,0
99,31,30701_4_1,1,Три слони (314),30701,7550,0,0
99,31,30701_5_0,0,Щепова (865),30701,7549,0,0
99,31,30701_5_1,1,Три слони (314),30701,7550,0,0
99,31,30701_6_0,0,Щепова (865),30701,7549,0,0
99,31,30702_0_1,1,Три слони (314),30702,7550,0,0
99,31,30702_1_0,0,Щепова (865),30702,7549,0,0
99,31,30702_1_1,1,Три слони (314),30702,7550,0,0
99,31,30702_2_0,0,Щепова (865),30702,7549,0,0
99,31,30702_2_1,1,Три слони (314),30702,7550,0,0
99,31,30702_3_0,0,Щепова (865),30702,7549,0,0
99,31,30702_3_1,1,Три слони (314),30702,7550,0,0
99,31,30702_4_0,0,Щепова (865),30702,7549,0,0
99,31,30702_4_1,1,Три слони (314),30702,7550,0,0
99,31,30702_5_0,0,Щепова (865),30702,7549,0,0
99,31,30702_5_1,1,Три слони (314),30702,7550,0,0
99,31,30702_6_0,0,Щепова (865),30702,7549,0,0
99,31,30703_0_1,1,Три слони (314),30703,7550,0,0
99,31,30703_1_0,0,Щепова (865),30703,7549,0,0
99,31,30703_1_1,1,Три слони (314),30703,7550,0,0
99,31,30703_2_0,0,Щепова (865),30703,7549,0,0
99,31,30703_2_1,1,Три слони (314),30703,7550,0,0
99,31,30703_3_0,0,Щепова (865),30703,7549,0,0
99,31,30703_3_1,1,Три слони (314),30703,7550,0,0
99,31,30703_4_0,0,Щепова (865),30703,7549,0,0
99,31,30703_4_1,1,Три слони (314),30703,7550,0,0
99,31,30703_5_0,0,Щепова (865),30703,7549,0,0
99,31,30703_5_1,1,Три слони (314),30703,7550,0,0
99,31,30703_6_0,0,Щепова (865),30703,7549,0,0
99,31,30704_0_1,1,Три слони (314),30704,7550,0,0
99,31,30704_1_0,0,Щепова (865),30704,7549,0,0
99,31,30704_1_1,1,Три слони (314),30704,7550,0,0
99,31,30704_2_0,0,Щепова (865),30704,7549,0,0
99,31,30704_2_1,1,Три слони (314),30704,7550,0,0
99,31,30704_3_0,0,Щепова (865),30704,7549,0,0
99,31,30704_3_1,1,Три слони (314),30704,7550,0,0
99,31,30704_4_0,0,Щепова (865),30704,7549,0,0
99,31,30704_4_1,1,Три слони (314),30704,7550,0,0
99,31,30704_5_0,0,Щепова (865),30704,7549,0,0
99,31,30704_5_1,1,Три слони (314),30704,7550,0,0
99,31,30704_6_0,0,Щепова (865),30704,7549,0,0
99,224,30705_0_1,1,Три слони (314),30705,7550,0,0
99,224,30705_1_0,0,Щепова (865),30705,7549,0,0
99,224,30705_1_1,1,Три слони (314),30705,7550,0,0
99,224,30705_2_0,0,Щепова (865),30705,7549,0,0
99,224,30705_2_1,1,Три слони (314),30705,7550,0,0
99,224,30705_3_0,0,Щепова (865),30705,7549,0,0
99,224,30705_3_1,1,Три слони (314),30705,7550,0,0
99,224,30705_4_0,0,Щепова (865),30705,7549,0,0
99,224,30705_4_1,1,Три слони (314),30705,7550,0,0
99,224,30705_5_0,0,Щепова (865),30705,7549,0,0
99,224,30705_5_1,1,Три слони (314),30705,7550,0,0
99,224,30705_6_0,0,Щепова (865),30705,7549,0,0
99,224,30705_6_1,1,Три слони (314),30705,7550,0,0
99,224,30706_0_1,1,Три слони (314),30706,7550,0,0
99,224,30706_1_0,0,Щепова (865),30706,7549,0,0
99,224,30706_1_1,1,Три слони (314),30706,7550,0,0
99,224,30706_2_0,0,Щепова (865),30706,7549,0,0
99,224,30706_2_1,1,Три слони (314),30706,7550,0,0
99,224,30706_3_0,0,Щепова (865),30706,7549,0,0
99,224,30706_3_1,1,Три слони (314),30706,7550,0,0
99,224,30706_4_0,0,Щепова (865),30706,7549,0,0
99,224,30706_4_1,1,Три слони (314),30706,7550,0,0
99,224,30706_5_0,0,Щепова (865),30706,7549,0,0
99,224,30706_5_1,1,Три слони (314),30706,7550,0,0
99,224,30706_6_0,0,Щепова (865),30706,7549,0,0
99,224,30706_6_1,1,Три слони (314),30706,7550,0,0
99,224,30707_0_1,1,Три слони (314),30707,7550,0,0
99,224,30707_1_0,0,Щепова (865),30707,7549,0,0
99,224,30707_1_1,1,Три слони (314),30707,7550,0,0
99,224,30707_2_0,0,Щепова (865),30707,7549,0,0
99,224,30707_2_1,1,Три слони (314),30707,7550,0,0
99,224,30707_3_0,0,Щепова (865),30707,7549,0,0
99,224,30707_3_1,1,Три слони (314),30707,7550,0,0
99,224,30707_4_0,0,Щепова (865),30707,7549,0,0
99,224,30707_4_1,1,Три слони (314),30707,7550,0,0
99,224,30707_5_0,0,Щепова (865),30707,7549,0,0
99,224,30707_5_1,1,Три слони (314),30707,7550,0,0
99,224,30707_6_0,0,Щепова (865),30707,7549,0,0
99,224,30707_6_1,1,Три слони (314),30707,7550,0,0
99,224,30708_0_0,0,Щепова (865),30708,7549,0,0
99,224,30708_0_1,1,Три слони (314),30708,7550,0,0
99,224,30708_1_0,0,Щепова (865),30708,7549,0,0
99,224,30708_1_1,1,Три слони (314),30708,7550,0,0
99,224,30708_2_0,0,Щепова (865),30708,7549,0,0
99,224,30708_2_1,1,Три слони (314),30708,7550,0,0
99,224,30708_3_0,0,Щепова (865),30708,7549,0,0
99,224,30708_3_1,1,Три слони (314),30708,7550,0,0
99,224,30708_4_0,0,Щепова (865),30708,7549,0,0
99,224,30708_4_1,1,Три слони (314),30708,7550,0,0
99,224,30708_5_0,0,Щепова (865),30708,7549,0,0
99,224,30708_5_1,1,Три слони (314),30708,7550,0,0
99,224,30708_6_0,0,Щепова (865),30708,7549,0,0
99,224,30709_0_0,0,Щепова (865),30709,7549,0,0
99,224,30709_0_1,1,Три слони (314),30709,7550,0,0
99,224,30709_1_0,0,Щепова (865),30709,7549,0,0
99,224,30709_1_1,1,Три слони (314),30709,7550,0,0
99,224,30709_2_0,0,Щепова (865),30709,7549,0,0
99,224,30709_2_1,1,Три слони (314),30709,7550,0,0
99,224,30709_3_0,0,Щепова (865),30709,7549,0,0
99,224,30709_3_1,1,Три слони (314),30709,7550,0,0
99,224,30709_4_0,0,Щепова (865),30709,7549,0,0
99,224,30709_4_1,1,Три слони (314),30709,7550,0,0
99,224,30709_5_0,0,Щепова (865),30709,7549,0,0
99,224,30709_5_1,1,Три слони (314),30709,7550,0,0
99,224,30709_6_0,0,Щепова (865),30709,7549,0,0
99,224,30710_0_0,0,Щепова (865),30710,7549,0,0
99,224,30710_0_1,1,Три слони (314),30710,7550,0,0
99,224,30710_1_0,0,Щепова (865),30710,7549,0,0
99,224,30710_1_1,1,Три слони (314),30710,7550,0,0
99,224,30710_2_0,0,Щепова (865),30710,7549,0,0
99,224,30710_2_1,1,Три слони (314),30710,7550,0,0
99,224,30710_3_0,0,Щепова (865),30710,7549,0,0
99,224,30710_3_1,1,Три слони (314),30710,7550,0,0
99,224,30710_4_0,0,Щепова (865),30710,7549,0,0
99,224,30710_4_1,1,Три слони (314),30710,7550,0,0
99,224,30710_5_0,0,Щепова (865),30710,7549,0,0
99,224,30710_5_1,1,Три слони (314),30710,7550,0,0
99,224,30710_6_0,0,Щепова (865),30710,7549,0,0
90,31,30711_0_0,0,Площа Галицька (10),30711,6945,0,0
90,31,30711_0_1,1,Дубляни. Школа (1313),30711,6947,0,0
90,31,30711_1_0,0,Площа Галицька (10),30711,6945,0,0
90,31,30711_1_1,1,Дубляни. Школа (1313),30711,6947,0,0
90,31,30711_2_0,0,Площа Галицька (10),30711,6945,0,0
90,31,30711_2_1,1,Дубляни. Школа (1313),30711,6947,0,0
90,31,30711_3_0,0,Площа Галицька (10),30711,6945,0,0
90,31,30711_3_1,1,Дубляни. Школа (1313),30711,6947,0,0
90,31,30711_4_0,0,Площа Галицька (10),30711,6945,0,0
90,31,30711_4_1,1,Дубляни. Школа (1313),30711,6947,0,0
90,31,30711_5_0,0,Площа Галицька (10),30711,6945,0,0
90,31,30711_5_1,1,Дубляни. Школа (1313),30711,6947,0,0
90,31,30711_6_0,0,Площа Галицька (10),30711,6945,0,0
90,31,30711_6_1,1,Дубляни. Школа (1313),30711,6947,0,0
90,31,30711_7_0,0,Площа Галицька (10),30711,6945,0,0
90,31,30712_0_0,0,Площа Галицька (10),30712,6945,0,0
90,31,30712_0_1,1,Дубляни. Школа (1313),30712,6947,0,0
90,31,30712_1_0,0,Площа Галицька (10),30712,6945,0,0
90,31,30712_1_1,1,Дубляни. Школа (1313),30712,6947,0,0
90,31,30712_2_0,0,Площа Галицька (10),30712,6945,0,0
90,31,30712_2_1,1,Дубляни. Школа (1313),30712,6947,0,0
90,31,30712_3_0,0,Площа Галицька (10),30712,6945,0,0
90,31,30712_3_1,1,Дубляни. Школа (1313),30712,6947,0,0
90,31,30712_4_0,0,Площа Галицька (10),30712,6945,0,0
90,31,30712_4_1,1,Дубляни. Школа (1313),30712,6947,0,0
90,31,30712_5_0,0,Площа Галицька (10),30712,6945,0,0
90,31,30712_5_1,1,Дубляни. Школа (1313),30712,6947,0,0
90,31,30712_6_0,0,Площа Галицька (10),30712,6945,0,0
90,31,30712_6_1,1,Дубляни. Школа (1313),30712,6947,0,0
90,31,30712_7_0,0,Площа Галицька (10),30712,6945,0,0
90,31,30713_0_0,0,Площа Галицька (10),30713,6945,0,0
90,31,30713_0_1,1,Дубляни. Школа (1313),30713,6947,0,0
90,31,30713_1_0,0,Площа Галицька (10),30713,6945,0,0
90,31,30713_1_1,1,Дубляни. Школа (1313),30713,6947,0,0
90,31,30713_2_0,0,Площа Галицька (10),30713,6945,0,0
90,31,30713_2_1,1,Дубляни. Школа (1313),30713,6947,0,0
90,31,30713_3_0,0,Площа Галицька (10),30713,6945,0,0
90,31,30713_3_1,1,Дубляни. Школа (1313),30713,6947,0,0
90,31,30713_4_0,0,Площа Галицька (10),30713,6945,0,0
90,31,30713_4_1,1,Дубляни. Школа (1313),30713,6947,0,0
90,31,30713_5_0,0,Площа Галицька (10),30713,6945,0,0
90,31,30713_5_1,1,Дубляни. Школа (1313),30713,6947,0,0
90,31,30713_6_0,0,Площа Галицька (10),30713,6945,0,0
90,31,30713_6_1,1,Дубляни. Школа (1313),30713,6947,0,0
90,31,30713_7_0,0,Площа Галицька (10),30713,6945,0,0
90,31,30713_7_1,1,Дубляни. Школа (1313),30713,6947,0,0
90,31,30714_0_0,0,Площа Галицька (10),30714,6945,0,0
90,31,30714_0_1,1,Дубляни. Школа (1313),30714,6947,0,0
90,31,30714_1_0,0,Площа Галицька (10),30714,6945,0,0
90,31,30714_1_1,1,Дубляни. Школа (1313),30714,6947,0,0
90,31,30714_2_0,0,Площа Галицька (10),30714,6945,0,0
90,31,30714_2_1,1,Дубляни. Школа (1313),30714,6947,0,0
90,31,30714_3_0,0,Площа Галицька (10),30714,6945,0,0
90,31,30714_3_1,1,Дубляни. Школа (1313),30714,6947,0,0
90,31,30714_4_0,0,Площа Галицька (10),30714,6945,0,0
90,31,30714_4_1,1,Дубляни. Школа (1313),30714,6947,0,0
90,31,30714_5_0,0,Площа Галицька (10),30714,6945,0,0
90,31,30714_5_1,1,Дубляни. Школа (1313),30714,6947,0,0
90,31,30714_6_0,0,Площа Галицька (10),30714,6945,0,0
90,31,30714_6_1,1,Дубляни. Школа (1313),30714,6947,0,0
90,31,30714_7_0,0,Площа Галицька (10),30714,6945,0,0
90,31,30715_0_0,0,Площа Галицька (10),30715,6945,0,0
90,31,30715_0_1,1,Дубляни. Школа (1313),30715,6947,0,0
90,31,30715_1_0,0,Площа Галицька (10),30715,6945,0,0
90,31,30715_1_1,1,Дубляни. Школа (1313),30715,6947,0,0
90,31,30715_2_0,0,Площа Галицька (10),30715,6945,0,0
90,31,30715_2_1,1,Дубляни. Школа (1313),30715,6947,0,0
90,31,30715_3_0,0,Площа Галицька (10),30715,6945,0,0
90,31,30715_3_1,1,Дубляни. Школа (1313),30715,6947,0,0
90,31,30715_4_0,0,Площа Галицька (10),30715,6945,0,0
90,31,30715_4_1,1,Дубляни. Школа (1313),30715,6947,0,0
90,31,30715_5_0,0,Площа Галицька (10),30715,6945,0,0
90,31,30715_5_1,1,Дубляни. Школа (1313),30715,6947,0,0
90,31,30715_6_0,0,Площа Галицька (10),30715,6945,0,0
90,31,30715_6_1,1,Дубляни. Школа (1313),30715,6947,0,0
90,31,30715_7_0,0,Площа Галицька (10),30715,6945,0,0
90,31,30715_7_1,1,Дубляни. Школа (1313),30715,6947,0,0
90,31,30716_0_0,0,Площа Галицька (10),30716,6945,0,0
90,31,30716_0_1,1,Дубляни. Школа (1313),30716,6947,0,0
90,31,30716_1_0,0,Площа Галицька (10),30716,6945,0,0
90,31,30716_1_1,1,Дубляни. Школа (1313),30716,6947,0,0
90,31,30716_2_0,0,Площа Галицька (10),30716,6945,0,0
90,31,30716_2_1,1,Дубляни. Школа (1313),30716,6947,0,0
90,31,30716_3_0,0,Площа Галицька (10),30716,6945,0,0
90,31,30716_3_1,1,Дубляни. Школа (1313),30716,6947,0,0
90,31,30716_4_0,0,Площа Галицька (10),30716,6945,0,0
90,31,30716_4_1,1,Дубляни. Школа (1313),30716,6947,0,0
90,31,30716_5_0,0,Площа Галицька (10),30716,6945,0,0
90,31,30716_5_1,1,Дубляни. Школа (1313),30716,6947,0,0
90,31,30716_6_0,0,Площа Галицька (10),30716,6945,0,0
90,31,30716_6_1,1,Дубляни. Школа (1313),30716,6947,0,0
90,31,30716_7_0,0,Площа Галицька (10),30716,6945,0,0
90,31,30716_7_1,1,Дубляни. Школа (1313),30716,6947,0,0
90,31,30717_0_1,1,Дубляни. Школа (1313),30717,6947,0,0
90,31,30717_1_0,0,Площа Галицька (10),30717,6945,0,0
90,31,30717_1_1,1,Дубляни. Школа (1313),30717,6947,0,0
90,31,30717_2_0,0,Площа Галицька (10),30717,6945,0,0
90,31,30717_2_1,1,Дубляни. Школа (1313),30717,6947,0,0
90,31,30717_3_0,0,Площа Галицька (10),30717,6945,0,0
90,31,30717_3_1,1,Дубляни. Школа (1313),30717,6947,0,0
90,31,30717_4_0,0,Площа Галицька (10),30717,6945,0,0
90,31,30717_4_1,1,Дубляни. Школа (1313),30717,6947,0,0
90,31,30717_5_0,0,Площа Галицька (10),30717,6945,0,0
90,31,30717_5_1,1,Дубляни. Школа (1313),30717,6947,0,0
90,31,30717_6_0,0,Площа Галицька (10),30717,6945,0,0
90,31,30717_6_1,1,Дубляни. Школа (1313),30717,6947,0,0
90,31,30717_7_0,0,Площа Галицька (10),30717,6945,0,0
90,31,30717_7_1,1,Дубляни. Школа (1313),30717,6947,0,0
90,31,30718_0_1,1,Дубляни. Школа (1313),30718,6947,0,0
90,31,30718_1_0,0,Площа Галицька (10),30718,6945,0,0
90,31,30718_1_1,1,Дубляни. Школа (1313),30718,6947,0,0
90,31,30718_2_0,0,Площа Галицька (10),30718,6945,0,0
90,31,30718_2_1,1,Дубляни. Школа (1313),30718,6947,0,0
90,31,30718_3_0,0,Площа Галицька (10),30718,6945,0,0
90,31,30718_3_1,1,Дубляни. Школа (1313),30718,6947,0,0
90,31,30718_4_0,0,Площа Галицька (10),30718,6945,0,0
90,31,30718_4_1,1,Дубляни. Школа (1313),30718,6947,0,0
90,31,30718_5_0,0,Площа Галицька (10),30718,6945,0,0
90,31,30718_5_1,1,Дубляни. Школа (1313),30718,6947,0,0
90,31,30718_6_0,0,Площа Галицька (10),30718,6945,0,0
90,31,30718_6_1,1,Дубляни. Школа (1313),30718,6947,0,0
90,31,30718_7_0,0,Площа Галицька (10),30718,6945,0,0
90,31,30718_7_1,1,Дубляни. Школа (1313),30718,6947,0,0
90,31,30719_0_1,1,Дубляни. Школа (1313),30719,6947,0,0
90,31,30719_1_0,0,Площа Галицька (10),30719,6945,0,0
90,31,30719_1_1,1,Дубляни. Школа (1313),30719,6947,0,0
90,31,30719_2_0,0,Площа Галицька (10),30719,6945,0,0
90,31,30719_2_1,1,Дубляни. Школа (1313),30719,6947,0,0
90,31,30719_3_0,0,Площа Галицька (10),30719,6945,0,0
90,31,30719_3_1,1,Дубляни. Школа (1313),30719,6947,0,0
90,31,30719_4_0,0,Площа Галицька (10),30719,6945,0,0
90,31,30719_4_1,1,Дубляни. Школа (1313),30719,6947,0,0
90,31,30719_5_0,0,Площа Галицька (10),30719,6945,0,0
90,31,30719_5_1,1,Дубляни. Школа (1313),30719,6947,0,0
90,31,30719_6_0,0,Площа Галицька (10),30719,6945,0,0
90,31,30719_6_1,1,Дубляни. Школа (1313),30719,6947,0,0
90,31,30719_7_0,0,Площа Галицька (10),30719,6945,0,0
90,31,30719_7_1,1,Дубляни. Школа (1313),30719,6947,0,0
90,31,30720_0_1,1,Дубляни. Школа (1313),30720,6947,0,0
90,31,30720_1_0,0,Площа Галицька (10),30720,6945,0,0
90,31,30720_1_1,1,Дубляни. Школа (1313),30720,6947,0,0
90,31,30720_2_0,0,Площа Галицька (10),30720,6945,0,0
90,31,30720_2_1,1,Дубляни. Школа (1313),30720,6947,0,0
90,31,30720_3_0,0,Площа Галицька (10),30720,6945,0,0
90,31,30720_3_1,1,Дубляни. Школа (1313),30720,6947,0,0
90,31,30720_4_0,0,Площа Галицька (10),30720,6945,0,0
90,31,30720_4_1,1,Дубляни. Школа (1313),30720,6947,0,0
90,31,30720_5_0,0,Площа Галицька (10),30720,6945,0,0
90,31,30720_5_1,1,Дубляни. Школа (1313),30720,6947,0,0
90,31,30720_6_0,0,Площа Галицька (10),30720,6945,0,0
90,31,30720_6_1,1,Дубляни. Школа (1313),30720,6947,0,0
90,31,30720_7_0,0,Площа Галицька (10),30720,6945,0,0
90,31,30720_7_1,1,Дубляни. Школа (1313),30720,6947,0,0
94,31,30721_0_0,0,Площа Різні (62),30721,2685,0,0
94,31,30721_0_1,1,ТРЦ Кінг Кросс (320),30721,2684,0,0
94,31,30721_1_0,0,Площа Різні (62),30721,2685,0,0
94,31,30721_1_1,1,ТРЦ Кінг Кросс (320),30721,2684,0,0
94,31,30721_2_0,0,Площа Різні (62),30721,2685,0,0
94,31,30721_2_1,1,ТРЦ Кінг Кросс (320),30721,2684,0,0
94,31,30721_3_0,0,Площа Різні (62),30721,2685,0,0
94,31,30721_3_1,1,ТРЦ Кінг Кросс (320),30721,2684,0,0
94,31,30721_4_0,0,Площа Різні (62),30721,2685,0,0
94,31,30721_4_1,1,ТРЦ Кінг Кросс (320),30721,2684,0,0
94,31,30721_5_0,0,Площа Різні (62),30721,2685,0,0
94,31,30721_5_1,1,ТРЦ Кінг Кросс (320),30721,2684,0,0
94,31,30721_6_0,0,Площа Різні (62),30721,2685,0,0
94,31,30721_6_1,1,ТРЦ Кінг Кросс (320),30721,2684,0,0
94,31,30722_0_0,0,Площа Різні (62),30722,2685,0,0
94,31,30722_0_1,1,ТРЦ Кінг Кросс (320),30722,2684,0,0
94,31,30722_1_0,0,Площа Різні (62),30722,2685,0,0
94,31,30722_1_1,1,ТРЦ Кінг Кросс (320),30722,2684,0,0
94,31,30722_2_0,0,Площа Різні (62),30722,2685,0,0
94,31,30722_2_1,1,ТРЦ Кінг Кросс (320),30722,2684,0,0
94,31,30722_3_0,0,Площа Різні (62),30722,2685,0,0
94,31,30722_3_1,1,ТРЦ Кінг Кросс (320),30722,2684,0,0
94,31,30722_4_0,0,Площа Різні (62),30722,2685,0,0
94,31,30722_4_1,1,ТРЦ Кінг Кросс (320),30722,2684,0,0
94,31,30722_5_0,0,Площа Різні (62),30722,2685,0,0
94,31,30722_5_1,1,ТРЦ Кінг Кросс (320),30722,2684,0,0
94,31,30722_6_0,0,Площа Різні (62),30722,2685,0,0
94,31,30723_0_0,0,Площа Різні (62),30723,2685,0,0
94,31,30723_0_1,1,ТРЦ Кінг Кросс (320),30723,2684,0,0
94,31,30723_1_0,0,Площа Різні (62),30723,2685,0,0
94,31,30723_1_1,1,ТРЦ Кінг Кросс (320),30723,2684,0,0
94,31,30723_2_0,0,Площа Різні (62),30723,2685,0,0
94,31,30723_2_1,1,ТРЦ Кінг Кросс (320),30723,2684,0,0
94,31,30723_3_0,0,Площа Різні (62),30723,2685,0,0
94,31,30723_3_1,1,ТРЦ Кінг Кросс (320),30723,2684,0,0
94,31,30723_4_0,0,Площа Різні (62),30723,2685,0,0
94,31,30723_4_1,1,ТРЦ Кінг Кросс (320),30723,2684,0,0
94,31,30723_5_0,0,Площа Різні (62),30723,2685,0,0
94,31,30723_5_1,1,ТРЦ Кінг Кросс (320),30723,2684,0,0
94,31,30723_6_0,0,Площа Різні (62),30723,2685,0,0
94,31,30723_6_1,1,ТРЦ Кінг Кросс (320),30723,2684,0,0
94,31,30723_7_0,0,Площа Різні (62),30723,2685,0,0
94,31,30724_0_0,0,Площа Різні (62),30724,2685,0,0
94,31,30724_0_1,1,ТРЦ Кінг Кросс (320),30724,2684,0,0
94,31,30724_1_0,0,Площа Різні (62),30724,2685,0,0
94,31,30724_1_1,1,ТРЦ Кінг Кросс (320),30724,2684,0,0
94,31,30724_2_0,0,Площа Різні (62),30724,2685,0,0
94,31,30724_2_1,1,ТРЦ Кінг Кросс (320),30724,2684,0,0
94,31,30724_3_0,0,Площа Різні (62),30724,2685,0,0
94,31,30724_3_1,1,ТРЦ Кінг Кросс (320),30724,2684,0,0
94,31,30724_4_0,0,Площа Різні (62),30724,2685,0,0
94,31,30724_4_1,1,ТРЦ Кінг Кросс (320),30724,2684,0,0
94,31,30724_5_0,0,Площа Різні (62),30724,2685,0,0
94,31,30724_5_1,1,ТРЦ Кінг Кросс (320),30724,2684,0,0
94,31,30724_6_0,0,Площа Різні (62),30724,2685,0,0
94,31,30725_0_0,0,Площа Різні (62),30725,2685,0,0
94,31,30725_0_1,1,ТРЦ Кінг Кросс (320),30725,2684,0,0
94,31,30725_1_0,0,Площа Різні (62),30725,2685,0,0
94,31,30725_1_1,1,ТРЦ Кінг Кросс (320),30725,2684,0,0
94,31,30725_2_0,0,Площа Різні (62),30725,2685,0,0
94,31,30725_2_1,1,ТРЦ Кінг Кросс (320),30725,2684,0,0
94,31,30725_3_0,0,Площа Різні (62),30725,2685,0,0
94,31,30725_3_1,1,ТРЦ Кінг Кросс (320),30725,2684,0,0
94,31,30725_4_0,0,Площа Різні (62),30725,2685,0,0
94,31,30725_4_1,1,ТРЦ Кінг Кросс (320),30725,2684,0,0
94,31,30725_5_0,0,Площа Різні (62),30725,2685,0,0
94,31,30725_5_1,1,ТРЦ Кінг Кросс (320),30725,2684,0,0
94,31,30725_6_0,0,Площа Різні (62),30725,2685,0,0
94,31,30726_0_0,0,Площа Різні (62),30726,2685,0,0
94,31,30726_0_1,1,ТРЦ Кінг Кросс (320),30726,2684,0,0
94,31,30726_1_0,0,Площа Різні (62),30726,2685,0,0
94,31,30726_1_1,1,ТРЦ Кінг Кросс (320),30726,2684,0,0
94,31,30726_2_0,0,Площа Різні (62),30726,2685,0,0
94,31,30726_2_1,1,ТРЦ Кінг Кросс (320),30726,2684,0,0
94,31,30726_3_0,0,Площа Різні (62),30726,2685,0,0
94,31,30726_3_1,1,ТРЦ Кінг Кросс (320),30726,2684,0,0
94,31,30726_4_0,0,Площа Різні (62),30726,2685,0,0
94,31,30726_4_1,1,ТРЦ Кінг Кросс (320),30726,2684,0,0
94,31,30726_5_0,0,Площа Різні (62),30726,2685,0,0
94,31,30726_5_1,1,ТРЦ Кінг Кросс (320),30726,2684,0,0
94,31,30726_6_0,0,Площа Різні (62),30726,2685,0,0
94,31,30726_6_1,1,ТРЦ Кінг Кросс (320),30726,2684,0,0
94,31,30726_7_0,0,Площа Різні (62),30726,2685,0,0
94,31,30727_0_0,0,Площа Різні (62),30727,2685,0,0
94,31,30727_0_1,1,ТРЦ Кінг Кросс (320),30727,2684,0,0
94,31,30727_1_0,0,Площа Різні (62),30727,2685,0,0
94,31,30727_1_1,1,ТРЦ Кінг Кросс (320),30727,2684,0,0
94,31,30727_2_0,0,Площа Різні (62),30727,2685,0,0
94,31,30727_2_1,1,ТРЦ Кінг Кросс (320),30727,2684,0,0
94,31,30727_3_0,0,Площа Різні (62),30727,2685,0,0
94,31,30727_3_1,1,ТРЦ Кінг Кросс (320),30727,2684,0,0
94,31,30727_4_0,0,Площа Різні (62),30727,2685,0,0
94,31,30727_4_1,1,ТРЦ Кінг Кросс (320),30727,2684,0,0
94,31,30727_5_0,0,Площа Різні (62),30727,2685,0,0
94,31,30727_5_1,1,ТРЦ Кінг Кросс (320),30727,2684,0,0
94,31,30727_6_0,0,Площа Різні (62),30727,2685,0,0
94,31,30727_6_1,1,ТРЦ Кінг Кросс (320),30727,2684,0,0
94,31,30728_0_0,0,Площа Різні (62),30728,2685,0,0
94,31,30728_0_1,1,ТРЦ Кінг Кросс (320),30728,2684,0,0
94,31,30728_1_0,0,Площа Різні (62),30728,2685,0,0
94,31,30728_1_1,1,ТРЦ Кінг Кросс (320),30728,2684,0,0
94,31,30728_2_0,0,Площа Різні (62),30728,2685,0,0
94,31,30728_2_1,1,ТРЦ Кінг Кросс (320),30728,2684,0,0
94,31,30728_3_0,0,Площа Різні (62),30728,2685,0,0
94,31,30728_3_1,1,ТРЦ Кінг Кросс (320),30728,2684,0,0
94,31,30728_4_0,0,Площа Різні (62),30728,2685,0,0
94,31,30728_4_1,1,ТРЦ Кінг Кросс (320),30728,2684,0,0
94,31,30728_5_0,0,Площа Різні (62),30728,2685,0,0
94,31,30728_5_1,1,ТРЦ Кінг Кросс (320),30728,2684,0,0
94,31,30728_6_0,0,Площа Різні (62),30728,2685,0,0
94,31,30729_0_0,0,Площа Різні (62),30729,2685,0,0
94,31,30729_0_1,1,ТРЦ Кінг Кросс (320),30729,2684,0,0
94,31,30729_1_0,0,Площа Різні (62),30729,2685,0,0
94,31,30729_1_1,1,ТРЦ Кінг Кросс (320),30729,2684,0,0
94,31,30729_2_0,0,Площа Різні (62),30729,2685,0,0
94,31,30729_2_1,1,ТРЦ Кінг Кросс (320),30729,2684,0,0
94,31,30729_3_0,0,Площа Різні (62),30729,2685,0,0
94,31,30729_3_1,1,ТРЦ Кінг Кросс (320),30729,2684,0,0
94,31,30729_4_0,0,Площа Різні (62),30729,2685,0,0
94,31,30729_4_1,1,ТРЦ Кінг Кросс (320),30729,2684,0,0
94,31,30729_5_0,0,Площа Різні (62),30729,2685,0,0
94,31,30729_5_1,1,ТРЦ Кінг Кросс (320),30729,2684,0,0
94,31,30729_6_0,0,Площа Різні (62),30729,2685,0,0
94,31,30729_6_1,1,ТРЦ Кінг Кросс (320),30729,2684,0,0
94,31,30730_0_1,1,ТРЦ Кінг Кросс (320),30730,2684,0,0
94,31,30730_1_0,0,Площа Різні (62),30730,2685,0,0
94,31,30730_1_1,1,ТРЦ Кінг Кросс (320),30730,2684,0,0
94,31,30730_2_0,0,Площа Різні (62),30730,2685,0,0
94,31,30730_2_1,1,ТРЦ Кінг Кросс (320),30730,2684,0,0
94,31,30730_3_0,0,Площа Різні (62),30730,2685,0,0
94,31,30730_3_1,1,ТРЦ Кінг Кросс (320),30730,2684,0,0
94,31,30730_4_0,0,Площа Різні (62),30730,2685,0,0
94,31,30730_4_1,1,ТРЦ Кінг Кросс (320),30730,2684,0,0
94,31,30730_5_0,0,Площа Різні (62),30730,2685,0,0
94,31,30730_5_1,1,ТРЦ Кінг Кросс (320),30730,2684,0,0
94,31,30730_6_0,0,Площа Різні (62),30730,2685,0,0
94,31,30730_6_1,1,ТРЦ Кінг Кросс (320),30730,2684,0,0
94,31,30731_0_1,1,ТРЦ Кінг Кросс (320),30731,2684,0,0
94,31,30731_1_0,0,Площа Різні (62),30731,2685,0,0
94,31,30731_1_1,1,ТРЦ Кінг Кросс (320),30731,2684,0,0
94,31,30731_2_0,0,Площа Різні (62),30731,2685,0,0
